Date,Close
10/27/2014 16:00:00,23.66
10/28/2014 16:00:00,23.81
10/29/2014 16:00:00,23.89
10/30/2014 16:00:00,23.98
10/31/2014 16:00:00,24.41
11/3/2014 16:00:00,24.39
11/4/2014 16:00:00,24.19
11/5/2014 16:00:00,24.17
11/6/2014 16:00:00,23.98
11/7/2014 16:00:00,24.15
11/10/2014 16:00:00,23.59
11/11/2014 16:00:00,23.38
11/12/2014 16:00:00,22.85
11/13/2014 16:00:00,23.22
11/14/2014 16:00:00,23.26
11/17/2014 16:00:00,23.53
11/18/2014 16:00:00,23.61
11/19/2014 16:00:00,23.67
11/20/2014 16:00:00,23.56
11/21/2014 16:00:00,24.17
11/24/2014 16:00:00,24.27
11/25/2014 16:00:00,24.18
11/26/2014 16:00:00,24.03
11/28/2014 16:00:00,23.71
12/1/2014 16:00:00,23.3
12/2/2014 16:00:00,22.73
12/3/2014 16:00:00,22.8
12/4/2014 16:00:00,22.55
12/5/2014 16:00:00,22.44
12/8/2014 16:00:00,22.34
12/9/2014 16:00:00,21.95
12/10/2014 16:00:00,21.36
12/11/2014 16:00:00,21.6
12/12/2014 16:00:00,20.95
12/15/2014 16:00:00,20.48
12/16/2014 16:00:00,20.39
12/17/2014 16:00:00,21.17
12/18/2014 16:00:00,21.79
12/19/2014 16:00:00,21.59
12/22/2014 16:00:00,21.9
12/23/2014 16:00:00,21.99
12/24/2014 16:00:00,21.98
12/26/2014 16:00:00,22.2
12/29/2014 16:00:00,22.24
12/30/2014 16:00:00,22.11
12/31/2014 16:00:00,22.18
1/2/2015 16:00:00,21.71
1/5/2015 16:00:00,21.38
1/6/2015 16:00:00,21.38
1/7/2015 16:00:00,21.86
1/8/2015 16:00:00,22.34
1/9/2015 16:00:00,22.71
1/12/2015 16:00:00,22.47
1/13/2015 16:00:00,22.34
1/14/2015 16:00:00,22.62
1/15/2015 16:00:00,22.65
1/16/2015 16:00:00,22.77
1/20/2015 16:00:00,22.99
1/21/2015 16:00:00,23.13
1/22/2015 16:00:00,23.58
1/23/2015 16:00:00,23.53
1/26/2015 16:00:00,23.03
1/27/2015 16:00:00,22.66
1/28/2015 16:00:00,22.17
1/29/2015 16:00:00,21.95
1/30/2015 16:00:00,21.39
2/2/2015 16:00:00,21.66
2/3/2015 16:00:00,21.78
2/4/2015 16:00:00,21.54
2/5/2015 16:00:00,21.73
2/6/2015 16:00:00,21.68
2/9/2015 16:00:00,21.76
2/10/2015 16:00:00,21.51
2/11/2015 16:00:00,20.52
2/12/2015 16:00:00,21.7
2/13/2015 16:00:00,21.97
2/17/2015 16:00:00,21.77
2/18/2015 16:00:00,21.97
2/19/2015 16:00:00,21.73
2/20/2015 16:00:00,21.75
2/23/2015 16:00:00,21.16
2/24/2015 16:00:00,21.36
2/25/2015 16:00:00,21.38
2/26/2015 16:00:00,21.56
2/27/2015 16:00:00,21.38
3/2/2015 16:00:00,21.03
3/3/2015 16:00:00,20.87
3/4/2015 16:00:00,20.69
3/5/2015 16:00:00,20.23
3/6/2015 16:00:00,19.86
3/9/2015 16:00:00,19.88
3/10/2015 16:00:00,19.52
3/11/2015 16:00:00,19.58
3/12/2015 16:00:00,19.71
3/13/2015 16:00:00,19.64
3/16/2015 16:00:00,19.81
3/17/2015 16:00:00,19.69
3/18/2015 16:00:00,21.19
3/19/2015 16:00:00,20.48
3/20/2015 16:00:00,20.79
3/23/2015 16:00:00,20.97
3/24/2015 16:00:00,21.05
3/25/2015 16:00:00,20.79
3/26/2015 16:00:00,20.48
3/27/2015 16:00:00,20.5
3/30/2015 16:00:00,20.67
3/31/2015 16:00:00,20.46
4/1/2015 16:00:00,21.33
4/2/2015 16:00:00,21.4
4/6/2015 16:00:00,21.73
4/7/2015 16:00:00,21.42
4/8/2015 16:00:00,21.14
4/9/2015 16:00:00,21.15
4/10/2015 16:00:00,21.21
4/13/2015 16:00:00,21.15
4/14/2015 16:00:00,21.34
4/15/2015 16:00:00,21.74
4/16/2015 16:00:00,22.2
4/17/2015 16:00:00,22.01
4/20/2015 16:00:00,21.87
4/21/2015 16:00:00,21.93
4/22/2015 16:00:00,21.85
4/23/2015 16:00:00,22.27
4/24/2015 16:00:00,22.01
4/27/2015 16:00:00,22.06
4/28/2015 16:00:00,21.76
4/29/2015 16:00:00,21.57
4/30/2015 16:00:00,20.89
5/1/2015 16:00:00,20.79
5/4/2015 16:00:00,20.91
5/5/2015 16:00:00,20.73
5/6/2015 16:00:00,20.53
5/7/2015 16:00:00,20.66
5/8/2015 16:00:00,20.76
5/11/2015 16:00:00,20.43
5/12/2015 16:00:00,20.19
5/13/2015 16:00:00,20.24
5/14/2015 16:00:00,20.78
5/15/2015 16:00:00,21
5/18/2015 16:00:00,20.7
5/19/2015 16:00:00,20.51
5/20/2015 16:00:00,20.82
5/21/2015 16:00:00,20.56
5/22/2015 16:00:00,20.38
5/26/2015 16:00:00,20.69
5/27/2015 16:00:00,20.92
5/28/2015 16:00:00,21.11
5/29/2015 16:00:00,21
6/1/2015 16:00:00,21.17
6/2/2015 16:00:00,21.21
6/3/2015 16:00:00,20.99
6/4/2015 16:00:00,20.63
6/5/2015 16:00:00,20.32
6/8/2015 16:00:00,20.33
6/9/2015 16:00:00,20.1
6/10/2015 16:00:00,20.5
6/11/2015 16:00:00,20.4
6/12/2015 16:00:00,20.47
6/15/2015 16:00:00,20.31
6/16/2015 16:00:00,20.47
6/17/2015 16:00:00,20.71
6/18/2015 16:00:00,21.21
6/19/2015 16:00:00,21.04
6/22/2015 16:00:00,21.33
6/23/2015 16:00:00,21.37
6/24/2015 16:00:00,21.28
6/25/2015 16:00:00,21.58
6/26/2015 16:00:00,21.46
6/29/2015 16:00:00,21.02
6/30/2015 16:00:00,21.31
7/1/2015 16:00:00,20.65
7/2/2015 16:00:00,21.09
7/6/2015 16:00:00,20.68
7/7/2015 16:00:00,21.11
7/8/2015 16:00:00,20.55
7/9/2015 16:00:00,20.46
7/10/2015 16:00:00,20.66
7/13/2015 16:00:00,20.96
7/14/2015 16:00:00,21.04
7/15/2015 16:00:00,20.59
7/16/2015 16:00:00,20.71
7/17/2015 16:00:00,20.34
7/20/2015 16:00:00,20.39
7/21/2015 16:00:00,20.11
7/22/2015 16:00:00,19.65
7/23/2015 16:00:00,19.39
7/24/2015 16:00:00,18.96
7/27/2015 16:00:00,18.58
7/28/2015 16:00:00,18.91
7/29/2015 16:00:00,18.8
7/30/2015 16:00:00,18.64
7/31/2015 16:00:00,19.38
8/3/2015 16:00:00,19.41
8/4/2015 16:00:00,19.59
8/5/2015 16:00:00,19.32
8/6/2015 16:00:00,19.36
8/7/2015 16:00:00,19.32
8/10/2015 16:00:00,19.6
8/11/2015 16:00:00,19.03
8/12/2015 16:00:00,18.78
8/13/2015 16:00:00,18.32
8/14/2015 16:00:00,18.48
8/17/2015 16:00:00,18.77
8/18/2015 16:00:00,18.9
8/19/2015 16:00:00,18.74
8/20/2015 16:00:00,18.24
8/21/2015 16:00:00,17.61
8/24/2015 16:00:00,17.24
8/25/2015 16:00:00,17.4
8/26/2015 16:00:00,17.55
8/27/2015 16:00:00,18.48
8/28/2015 16:00:00,18.41
8/31/2015 16:00:00,18.3
9/1/2015 16:00:00,17.77
9/2/2015 16:00:00,17.96
9/3/2015 16:00:00,17.92
9/4/2015 16:00:00,17.55
9/8/2015 16:00:00,18
9/9/2015 16:00:00,17.81
9/10/2015 16:00:00,17.68
9/11/2015 16:00:00,17.51
9/14/2015 16:00:00,17.91
9/15/2015 16:00:00,17.91
9/16/2015 16:00:00,18.3
9/17/2015 16:00:00,18.14
9/18/2015 16:00:00,17.78
9/21/2015 16:00:00,18.03
9/22/2015 16:00:00,17.36
9/23/2015 16:00:00,16.84
9/24/2015 16:00:00,16.87
9/25/2015 16:00:00,16.8
9/28/2015 16:00:00,16.43
9/29/2015 16:00:00,16.47
9/30/2015 16:00:00,16.55
10/1/2015 16:00:00,16.8
10/2/2015 16:00:00,16.9
10/5/2015 16:00:00,17.7
10/6/2015 16:00:00,17.61
10/7/2015 16:00:00,17.64
10/8/2015 16:00:00,17.92
10/9/2015 16:00:00,17.83
10/12/2015 16:00:00,17.54
10/13/2015 16:00:00,17.37
10/14/2015 16:00:00,17.2
10/15/2015 16:00:00,17.38
10/16/2015 16:00:00,17.38
10/19/2015 16:00:00,17.64
10/20/2015 16:00:00,17.23
10/21/2015 16:00:00,16.8
10/22/2015 16:00:00,17.21
10/23/2015 16:00:00,17.23
10/26/2015 16:00:00,17.39
10/27/2015 16:00:00,17.03
10/28/2015 16:00:00,16.86
10/29/2015 16:00:00,17.24
10/30/2015 16:00:00,17.81
11/2/2015 16:00:00,17.76
11/3/2015 16:00:00,17.66
11/4/2015 16:00:00,17.23
11/5/2015 16:00:00,17.25
11/6/2015 16:00:00,16.91
11/9/2015 16:00:00,16.43
11/10/2015 16:00:00,16.28
11/11/2015 16:00:00,16.29
11/12/2015 16:00:00,16.34
11/13/2015 16:00:00,15.95
11/16/2015 16:00:00,16.01
11/17/2015 16:00:00,16.14
11/18/2015 16:00:00,16.79
11/19/2015 16:00:00,17.07
11/20/2015 16:00:00,17.03
11/23/2015 16:00:00,16.96
11/24/2015 16:00:00,16.92
11/25/2015 16:00:00,16.67
11/27/2015 16:00:00,16.51
11/30/2015 16:00:00,16.19
12/1/2015 16:00:00,16.57
12/2/2015 16:00:00,16.04
12/3/2015 16:00:00,15.88
12/4/2015 16:00:00,15.74
12/7/2015 16:00:00,15.23
12/8/2015 16:00:00,14.76
12/9/2015 16:00:00,14.75
12/10/2015 16:00:00,14.74
12/11/2015 16:00:00,14.43
12/14/2015 16:00:00,14.52
12/15/2015 16:00:00,14.97
12/16/2015 16:00:00,15.54
12/17/2015 16:00:00,15.3
12/18/2015 16:00:00,14.82
12/21/2015 16:00:00,14.74
12/22/2015 16:00:00,14.52
12/23/2015 16:00:00,14.54
12/24/2015 16:00:00,14.37
12/28/2015 16:00:00,14.21
12/29/2015 16:00:00,14.48
12/30/2015 16:00:00,14.33
12/31/2015 16:00:00,14.06
1/4/2016 16:00:00,13.84
1/5/2016 16:00:00,13.75
1/6/2016 16:00:00,13.33
1/7/2016 16:00:00,12.7
1/8/2016 16:00:00,12.16
